Temperature (C),Humidity,rain,hour
14.8,0.83,Rain,1
14.488888888888887,0.86,No Rain,2
14.17222222222222,0.83,No Rain,3
12.622222222222222,0.93,No Rain,4
12.43888888888889,0.89,Rain,5
12.066666666666666,0.93,Rain,6
16.86111111111111,0.76,No Rain,7
20.572222222222223,0.59,Rain,8
22.71111111111111,0.53,No Rain,9
23.96111111111111,0.49,No Rain,10
26.105555555555554,0.39,Rain,11
27.2,0.36,No Rain,12
28.86666666666666,0.29,No Rain,13
28.73333333333333,0.29,Rain,14
29.95,0.25,No Rain,15
29.88333333333334,0.25,No Rain,16
29.73333333333333,0.29,Rain,17
28.838888888888885,0.29,No Rain,18
25.04444444444444,0.44,No Rain,19
22.994444444444444,0.48,Rain,20
21.05,0.53,Rain,21
18.93888888888889,0.63,No Rain,22
20.32777777777778,0.55,No Rain,23
7.611111111111112,1.0,Rain,0
7.611111111111112,0.96,No Rain,1
7.105555555555555,1.0,No Rain,2
7.611111111111112,0.96,No Rain,3
6.594444444444443,0.96,No Rain,4
4.938888888888889,1.0,Rain,5
4.488888888888888,1.0,No Rain,6
3.9833333333333343,1.0,No Rain,7
4.888888888888888,0.94,Rain,8
5.027777777777776,1.0,Rain,9
6.094444444444444,1.0,Rain,10
6.888888888888888,0.99,Rain,11
7.644444444444442,0.96,No Rain,12
7.666666666666665,0.89,No Rain,13
7.605555555555554,0.89,No Rain,14
7.644444444444442,0.89,Rain,15
7.083333333333333,0.93,Rain,16
6.027777777777779,0.98,No Rain,17
5.972222222222222,0.93,Rain,18
4.905555555555555,0.93,Rain,19
4.888888888888888,0.93,Rain,20
3.866666666666667,1.0,No Rain,21
3.816666666666665,1.0,Rain,22
3.844444444444445,0.96,No Rain,23
17.716666666666665,0.63,Rain,0
17.116666666666667,0.65,Rain,1
17.533333333333335,0.65,Rain,2
15.372222222222224,0.73,No Rain,3
14.355555555555558,0.77,No Rain,4
13.594444444444443,0.82,No Rain,5
14.794444444444444,0.79,Rain,6
17.6,0.71,Rain,7
20.76111111111112,0.59,Rain,8
22.800000000000004,0.53,Rain,9
26.03888888888889,0.44,No Rain,10
27.066666666666663,0.44,Rain,11
27.800000000000004,0.42,Rain,12
29.92777777777778,0.35,No Rain,13
30.827777777777776,0.33,No Rain,14
31.061111111111103,0.29,No Rain,15
31.061111111111103,0.29,No Rain,16
30.71111111111111,0.27,No Rain,17
29.79444444444444,0.31,No Rain,18
27.15,0.37,Rain,19
23.205555555555552,0.48,No Rain,20
22.55,0.52,No Rain,21
20.91111111111111,0.61,Rain,22
19.03333333333333,0.69,Rain,23
3.7944444444444434,0.96,No Rain,0
3.2888888888888896,0.96,Rain,1
3.327777777777779,0.92,Rain,2
3.266666666666668,0.92,No Rain,3
3.266666666666668,0.89,No Rain,4
2.816666666666667,0.92,Rain,5
2.7333333333333343,0.92,Rain,6
2.7111111111111126,0.96,Rain,7
2.7888888888888905,0.95,Rain,8
3.7944444444444434,0.89,Rain,9
3.888888888888889,0.89,No Rain,10
4.8388888888888895,0.85,No Rain,11
5.072222222222224,0.85,No Rain,12
6.161111111111113,0.78,No Rain,13
7.027777777777777,0.73,No Rain,14
7.266666666666666,0.73,No Rain,15
7.216666666666669,0.73,No Rain,16
6.255555555555555,0.75,No Rain,17
7.23888888888889,0.72,No Rain,18
6.177777777777776,0.78,No Rain,19
6.144444444444446,0.79,Rain,20
6.111111111111111,0.79,Rain,21
5.511111111111112,0.86,No Rain,22
5.138888888888889,0.87,Rain,23
3.7944444444444434,0.96,No Rain,0
3.333333333333333,0.96,Rain,1
3.2611111111111097,0.96,Rain,2
3.311111111111112,0.92,No Rain,3
3.816666666666665,0.93,No Rain,4
3.2833333333333314,0.93,Rain,5
3.816666666666665,0.9,Rain,6
3.816666666666665,0.9,No Rain,7
4.8388888888888895,0.84,No Rain,8
4.977777777777778,0.86,No Rain,9
6.016666666666666,0.86,No Rain,10
6.116666666666665,0.87,Rain,11
6.038888888888888,0.93,Rain,12
6.038888888888888,1.0,No Rain,13
6.294444444444443,0.99,Rain,14
7.127777777777776,0.93,No Rain,15
7.15,1.0,No Rain,16
7.322222222222223,0.99,Rain,17
7.15,1.0,No Rain,18
7.127777777777776,1.0,No Rain,19
7.23888888888889,0.99,No Rain,20
7.105555555555555,1.0,No Rain,21
7.105555555555555,1.0,No Rain,22
7.11111111111111,1.0,No Rain,23
6.600000000000001,1.0,Rain,0
6.600000000000001,1.0,No Rain,1
6.561111111111113,1.0,No Rain,2
6.600000000000001,0.96,No Rain,3
6.0888888888888895,1.0,No Rain,4
6.050000000000001,1.0,Rain,5
6.038888888888888,1.0,Rain,6
6.0888888888888895,1.0,Rain,7
6.994444444444446,0.94,Rain,8
7.127777777777776,1.0,No Rain,9
7.711111111111112,0.89,No Rain,10
8.661111111111113,0.85,No Rain,11
8.822222222222223,0.83,No Rain,12
8.866666666666667,0.82,Rain,13
8.983333333333334,0.82,Rain,14
9.02777777777778,0.82,No Rain,15
9.05,0.81,No Rain,16
9.05,0.81,No Rain,17
9.949999999999998,0.76,Rain,18
8.838888888888887,0.76,Rain,19
7.772222222222224,0.81,No Rain,20
6.083333333333335,0.85,No Rain,21
5.438888888888888,0.89,Rain,22
5.455555555555556,0.83,Rain,23
3.894444444444444,0.85,No Rain,0
3.777777777777776,0.85,Rain,1
2.82777777777778,0.89,No Rain,2
2.322222222222222,0.89,Rain,3
1.81111111111111,0.91,Rain,4
2.083333333333333,0.92,No Rain,5
3.755555555555554,0.92,No Rain,6
3.777777777777776,0.92,Rain,7
3.822222222222224,0.92,Rain,8
4.961111111111111,0.85,Rain,9
6.072222222222222,0.79,Rain,10
6.9555555555555575,0.85,Rain,11
7.783333333333331,0.82,No Rain,12
8.844444444444445,0.7,No Rain,13
8.816666666666666,0.74,No Rain,14
9.83888888888889,0.66,Rain,15
8.794444444444444,0.71,Rain,16
8.722222222222223,0.66,No Rain,17
7.733333333333334,0.76,No Rain,18
7.711111111111112,0.68,No Rain,19
7.088888888888888,0.71,No Rain,20
7.127777777777776,0.71,Rain,21
6.572222222222221,0.7,No Rain,22
5.555555555555555,0.7,No Rain,23
4.466666666666666,0.75,Rain,0
3.4222222222222203,0.78,Rain,1
3.461111111111109,0.77,Rain,2
2.822222222222221,0.81,No Rain,3
2.2888888888888874,0.81,Rain,4
2.211111111111109,0.76,No Rain,5
1.71111111111111,0.77,No Rain,6
2.2222222222222223,0.72,No Rain,7
2.305555555555555,0.72,Rain,8
2.9166666666666665,0.69,No Rain,9
4.027777777777778,0.63,Rain,10
6.027777777777779,0.59,Rain,11
7.244444444444444,0.51,No Rain,12
8.844444444444445,0.49,No Rain,13
8.722222222222223,0.54,Rain,14
8.894444444444442,0.54,No Rain,15
9.955555555555556,0.54,No Rain,16
9.888888888888888,0.5,Rain,17
8.916666666666664,0.62,No Rain,18
7.827777777777779,0.63,No Rain,19
6.388888888888889,0.69,Rain,20
6.138888888888888,0.7,No Rain,21
5.627777777777779,0.76,No Rain,22
5.783333333333331,0.79,Rain,23
6.044444444444446,0.79,Rain,0
6.488888888888889,0.86,No Rain,1
6.422222222222223,0.89,Rain,2
5.977777777777777,0.89,Rain,3
5.933333333333334,0.9,No Rain,4
4.855555555555557,0.96,Rain,5
3.827777777777778,1.0,Rain,6
4.844444444444444,1.0,Rain,7
5.916666666666666,0.93,No Rain,8
7.688888888888891,0.83,No Rain,9
8.75,0.8,No Rain,10
9.9,0.77,No Rain,11
11.949999999999998,0.67,No Rain,12
12.044444444444444,0.62,No Rain,13
10.155555555555557,0.81,Rain,14
9.97777777777778,0.83,Rain,15
10.072222222222225,0.82,No Rain,16
10.338888888888889,0.81,Rain,17
10.072222222222225,0.85,No Rain,18
9.005555555555556,0.92,Rain,19
9.022222222222224,0.92,Rain,20
8.866666666666667,0.89,Rain,21
8.866666666666667,0.89,Rain,22
8.683333333333334,0.9,Rain,23
17.272222222222226,0.86,No Rain,0
17.733333333333334,0.84,Rain,1
17.25,0.86,Rain,2
16.733333333333334,0.86,No Rain,3
15.716666666666663,0.92,No Rain,4
15.61111111111111,0.9,No Rain,5
16.177777777777777,0.92,Rain,6
19.93333333333333,0.78,No Rain,7
22.494444444444444,0.67,No Rain,8
24.90555555555555,0.58,No Rain,9
27.10555555555556,0.51,Rain,10
28.649999999999995,0.43,Rain,11
28.88888888888889,0.4,No Rain,12
31.016666666666666,0.35,No Rain,13
30.11666666666666,0.36,Rain,14
31.11111111111111,0.35,Rain,15
31.061111111111103,0.35,No Rain,16
30.20555555555556,0.36,Rain,17
31.061111111111103,0.35,Rain,18
28.86111111111111,0.4,No Rain,19
26.25555555555556,0.49,No Rain,20
24.78888888888889,0.55,No Rain,21
24.172222222222224,0.53,No Rain,22
23.73888888888889,0.56,Rain,23
21.738888888888887,0.75,No Rain,0
21.84444444444444,0.76,Rain,1
21.544444444444444,0.74,No Rain,2
24.205555555555552,0.64,Rain,3
22.633333333333333,0.68,No Rain,4
21.172222222222224,0.75,Rain,5
19.97222222222222,0.84,No Rain,6
22.10555555555556,0.69,No Rain,7
23.62222222222222,0.7,No Rain,8
24.844444444444445,0.64,No Rain,9
26.994444444444447,0.6,Rain,10
28.42222222222222,0.56,Rain,11
28.63888888888889,0.51,No Rain,12
27.59444444444445,0.53,Rain,13
28.67777777777778,0.5,No Rain,14
28.63333333333334,0.46,No Rain,15
28.63333333333334,0.44,No Rain,16
27.61666666666666,0.47,No Rain,17
26.06666666666667,0.5,Rain,18
24.88333333333334,0.54,No Rain,19
22.85,0.61,Rain,20
22.10555555555556,0.59,No Rain,21
21.06111111111111,0.61,No Rain,22
20.47777777777777,0.63,No Rain,23
19.92777777777778,0.66,Rain,0
19.4,0.68,Rain,1
19.294444444444448,0.69,Rain,2
18.311111111111103,0.7,No Rain,3
18.28888888888889,0.73,No Rain,4
18.138888888888893,0.76,No Rain,5
18.66111111111111,0.78,Rain,6
18.73333333333333,0.73,Rain,7
19.78888888888889,0.74,Rain,8
22.11111111111111,0.63,Rain,9
23.772222222222226,0.61,Rain,10
24.72777777777777,0.58,No Rain,11
27.15,0.47,Rain,12
27.24444444444445,0.47,No Rain,13
27.694444444444443,0.41,No Rain,14
27.82222222222222,0.42,Rain,15
27.866666666666664,0.39,Rain,16
28.89444444444445,0.36,No Rain,17
28.86111111111111,0.36,No Rain,18
27.266666666666666,0.38,Rain,19
24.26666666666667,0.48,Rain,20
20.166666666666668,0.62,Rain,21
18.266666666666666,0.68,Rain,22
17.188888888888886,0.74,Rain,23
16.144444444444446,0.82,No Rain,0
15.516666666666667,0.8,Rain,1
15.433333333333334,0.81,Rain,2
14.33888888888889,0.86,Rain,3
13.777777777777777,0.86,No Rain,4
13.994444444444444,0.85,No Rain,5
13.733333333333333,0.89,No Rain,6
17.533333333333335,0.71,Rain,7
21.944444444444443,0.57,Rain,8
25.90555555555555,0.43,No Rain,9
27.63888888888889,0.36,Rain,10
29.63888888888889,0.3,No Rain,11
29.88333333333334,0.29,Rain,12
30.97222222222222,0.29,Rain,13
30.97777777777777,0.27,No Rain,14
32.083333333333336,0.26,No Rain,15
32.150000000000006,0.24,Rain,16
32.0,0.24,Rain,17
31.061111111111103,0.27,No Rain,18
28.86111111111111,0.29,No Rain,19
25.30555555555556,0.39,Rain,20
21.16111111111111,0.53,No Rain,21
18.916666666666668,0.63,Rain,22
18.28333333333333,0.66,No Rain,23
16.73888888888889,0.7,Rain,0
15.672222222222224,0.74,Rain,1
15.577777777777776,0.77,Rain,2
14.561111111111112,0.82,Rain,3
14.055555555555554,0.82,No Rain,4
14.17777777777778,0.83,Rain,5
13.988888888888887,0.89,Rain,6
19.73888888888889,0.73,No Rain,7
23.327777777777776,0.51,No Rain,8
27.133333333333336,0.39,Rain,9
28.96111111111111,0.36,Rain,10
31.016666666666666,0.29,No Rain,11
32.19444444444444,0.26,No Rain,12
32.77777777777778,0.27,Rain,13
33.55555555555556,0.25,No Rain,14
33.81666666666667,0.27,Rain,15
33.83888888888888,0.27,No Rain,16
32.78333333333333,0.27,No Rain,17
32.544444444444444,0.29,Rain,18
28.744444444444444,0.37,No Rain,19
27.12222222222222,0.41,No Rain,20
25.877777777777776,0.43,Rain,21
24.30555555555556,0.48,Rain,22
23.166666666666668,0.52,No Rain,23
21.105555555555554,0.59,No Rain,0
21.13333333333334,0.57,Rain,1
21.05555555555556,0.57,No Rain,2
21.36111111111111,0.53,Rain,3
20.85555555555556,0.55,Rain,4
20.18888888888889,0.59,No Rain,5
18.772222222222226,0.69,Rain,6
18.79444444444444,0.74,Rain,7
19.78333333333333,0.74,No Rain,8
19.00555555555555,0.83,Rain,9
21.25,0.63,Rain,10
22.327777777777776,0.59,No Rain,11
24.02777777777778,0.49,Rain,12
27.15,0.38,No Rain,13
27.0,0.35,No Rain,14
26.17777777777778,0.35,No Rain,15
26.13333333333334,0.35,No Rain,16
26.02777777777777,0.37,No Rain,17
24.88333333333334,0.36,Rain,18
23.772222222222226,0.38,No Rain,19
22.677777777777774,0.41,No Rain,20
22.061111111111103,0.4,No Rain,21
21.016666666666666,0.43,Rain,22
19.53888888888889,0.49,No Rain,23
19.35,0.5,Rain,0
19.327777777777783,0.48,No Rain,1
18.22777777777777,0.54,No Rain,2
17.194444444444443,0.58,Rain,3
16.58888888888889,0.62,Rain,4
16.5,0.63,No Rain,5
14.944444444444445,0.73,No Rain,6
17.15,0.68,Rain,7
19.66666666666667,0.62,No Rain,8
22.08333333333333,0.53,Rain,9
23.772222222222226,0.45,No Rain,10
24.73888888888889,0.39,Rain,11
24.97222222222222,0.36,Rain,12
26.13333333333334,0.31,No Rain,13
26.966666666666672,0.32,Rain,14
27.127777777777776,0.31,No Rain,15
27.661111111111115,0.28,No Rain,16
27.55,0.28,Rain,17
27.08333333333333,0.29,Rain,18
24.95,0.33,Rain,19
20.55555555555556,0.47,Rain,20
17.805555555555557,0.56,Rain,21
17.52777777777778,0.58,No Rain,22
17.727777777777774,0.56,No Rain,23
16.466666666666665,0.59,No Rain,0
15.883333333333336,0.59,No Rain,1
15.36111111111111,0.6,Rain,2
12.22222222222222,0.69,Rain,3
11.794444444444444,0.72,No Rain,4
11.705555555555556,0.74,No Rain,5
12.155555555555557,0.74,Rain,6
16.905555555555555,0.59,No Rain,7
18.466666666666665,0.57,No Rain,8
22.066666666666663,0.49,Rain,9
24.90555555555555,0.39,No Rain,10
26.916666666666668,0.29,No Rain,11
27.633333333333333,0.23,Rain,12
27.31111111111111,0.22,No Rain,13
27.82222222222222,0.24,No Rain,14
27.82222222222222,0.23,No Rain,15
28.838888888888885,0.22,No Rain,16
27.794444444444444,0.24,No Rain,17
27.77777777777778,0.23,Rain,18
26.03888888888889,0.28,No Rain,19
21.58888888888889,0.38,No Rain,20
18.81666666666667,0.47,Rain,21
18.15,0.48,Rain,22
15.494444444444444,0.6,Rain,23
13.355555555555554,0.69,No Rain,0
12.77777777777778,0.72,No Rain,1
12.27777777777778,0.74,Rain,2
11.205555555555556,0.79,No Rain,3
11.11111111111111,0.77,No Rain,4
10.861111111111107,0.78,No Rain,5
11.066666666666668,0.8,Rain,6
15.77222222222222,0.68,Rain,7
20.65,0.51,Rain,8
23.81666666666667,0.36,No Rain,9
27.12222222222222,0.32,Rain,10
27.61666666666666,0.32,Rain,11
28.86111111111111,0.29,Rain,12
28.90555555555555,0.32,No Rain,13
29.80555555555556,0.34,Rain,14
29.994444444444444,0.33,Rain,15
30.016666666666666,0.36,No Rain,16
29.938888888888886,0.36,Rain,17
29.95,0.36,Rain,18
27.72777777777777,0.42,No Rain,19
23.22777777777777,0.55,Rain,20
21.06111111111111,0.62,Rain,21
20.366666666666664,0.65,No Rain,22
19.65555555555555,0.71,Rain,23
20.166666666666668,0.59,No Rain,0
20.60555555555556,0.52,No Rain,1
16.727777777777778,0.72,Rain,2
14.905555555555551,0.78,Rain,3
14.305555555555555,0.8,Rain,4
14.305555555555555,0.82,Rain,5
13.705555555555556,0.83,Rain,6
17.416666666666668,0.73,Rain,7
22.399999999999995,0.58,No Rain,8
25.933333333333337,0.5,No Rain,9
27.75555555555555,0.45,Rain,10
29.827777777777776,0.36,Rain,11
31.061111111111103,0.32,No Rain,12
31.15555555555555,0.34,Rain,13
32.05555555555556,0.32,No Rain,14
32.77777777777778,0.29,Rain,15
32.75555555555555,0.29,No Rain,16
32.261111111111106,0.29,No Rain,17
32.17222222222222,0.29,No Rain,18
28.90555555555555,0.36,No Rain,19
24.438888888888886,0.48,No Rain,20
22.2,0.58,Rain,21
22.066666666666663,0.57,No Rain,22
23.322222222222223,0.49,Rain,23
20.78888888888889,0.54,Rain,0
18.70555555555556,0.61,Rain,1
16.977777777777778,0.7,Rain,2
15.555555555555555,0.72,No Rain,3
15.02222222222222,0.78,Rain,4
14.938888888888888,0.81,No Rain,5
14.883333333333333,0.78,No Rain,6
19.616666666666667,0.69,No Rain,7
23.266666666666666,0.56,No Rain,8
26.088888888888885,0.47,No Rain,9
28.938888888888894,0.37,Rain,10
31.0,0.33,Rain,11
32.266666666666666,0.3,No Rain,12
32.84444444444445,0.28,Rain,13
33.738888888888894,0.27,Rain,14
33.90555555555555,0.25,Rain,15
33.95555555555556,0.25,Rain,16
33.86666666666666,0.25,Rain,17
32.800000000000004,0.27,Rain,18
30.06666666666667,0.34,No Rain,19
24.78888888888889,0.46,Rain,20
23.93888888888889,0.45,Rain,21
23.244444444444447,0.5,Rain,22
25.27777777777778,0.42,Rain,23
23.45555555555556,0.56,Rain,0
21.877777777777776,0.6,No Rain,1
19.3,0.74,No Rain,2
17.127777777777776,0.87,No Rain,3
16.06666666666667,0.92,No Rain,4
15.77222222222222,0.92,No Rain,5
17.08888888888889,0.87,No Rain,6
21.83888888888889,0.74,No Rain,7
25.52777777777778,0.53,No Rain,8
27.63888888888889,0.44,Rain,9
29.90555555555555,0.37,Rain,10
30.72222222222222,0.34,Rain,11
32.17222222222222,0.35,Rain,12
32.17222222222222,0.35,No Rain,13
32.583333333333336,0.33,No Rain,14
32.800000000000004,0.34,Rain,15
32.84444444444445,0.33,Rain,16
32.733333333333334,0.33,Rain,17
32.800000000000004,0.34,Rain,18
31.161111111111115,0.38,No Rain,19
27.744444444444444,0.49,No Rain,20
24.00555555555555,0.65,No Rain,21
22.78333333333333,0.68,Rain,22
22.133333333333336,0.73,Rain,23
25.07222222222222,0.38,Rain,0
21.48333333333333,0.48,No Rain,1
18.62222222222222,0.61,Rain,2
17.572222222222223,0.66,No Rain,3
17.47222222222222,0.67,Rain,4
20.72222222222222,0.56,Rain,5
17.872222222222224,0.71,Rain,6
19.97777777777777,0.73,No Rain,7
21.944444444444443,0.66,Rain,8
22.71111111111111,0.66,No Rain,9
25.86111111111111,0.55,No Rain,10
27.516666666666666,0.5,No Rain,11
28.68333333333333,0.46,No Rain,12
29.75,0.41,No Rain,13
30.87222222222222,0.36,Rain,14
30.90555555555555,0.39,Rain,15
31.9,0.36,Rain,16
29.83333333333333,0.41,No Rain,17
28.63888888888889,0.47,No Rain,18
25.95555555555556,0.54,No Rain,19
23.97777777777777,0.62,Rain,20
22.63888888888889,0.66,No Rain,21
22.03888888888889,0.66,No Rain,22
20.84444444444444,0.73,Rain,23
19.838888888888885,0.76,No Rain,0
20.85555555555556,0.72,No Rain,1
19.294444444444448,0.82,Rain,2
18.266666666666666,0.93,Rain,3
18.72777777777777,0.93,No Rain,4
18.73333333333333,0.9,No Rain,5
17.68888888888889,0.97,Rain,6
17.666666666666668,0.97,Rain,7
19.461111111111112,0.89,No Rain,8
20.78888888888889,0.82,Rain,9
20.85555555555556,0.87,No Rain,10
21.216666666666665,0.84,Rain,11
21.966666666666672,0.77,No Rain,12
22.661111111111115,0.73,Rain,13
23.16111111111111,0.7,Rain,14
24.83333333333333,0.64,Rain,15
24.88333333333334,0.62,Rain,16
24.88333333333334,0.61,No Rain,17
23.86111111111111,0.66,Rain,18
22.800000000000004,0.71,Rain,19
21.25,0.78,No Rain,20
19.93333333333333,0.84,Rain,21
18.8,0.88,No Rain,22
18.93888888888889,0.87,Rain,23
18.311111111111103,0.86,No Rain,0
18.238888888888887,0.89,No Rain,1
17.677777777777777,0.87,No Rain,2
17.061111111111114,0.81,No Rain,3
16.483333333333334,0.82,Rain,4
15.644444444444442,0.86,Rain,5
13.844444444444443,0.9,No Rain,6
17.022222222222222,0.76,No Rain,7
18.42222222222222,0.72,No Rain,8
20.92777777777778,0.6,Rain,9
22.61111111111111,0.57,No Rain,10
23.63333333333334,0.54,No Rain,11
24.86111111111111,0.5,Rain,12
26.016666666666666,0.47,No Rain,13
26.05555555555556,0.49,No Rain,14
27.68333333333333,0.46,No Rain,15
27.70555555555556,0.43,Rain,16
27.133333333333336,0.44,No Rain,17
27.08333333333333,0.44,Rain,18
24.97222222222222,0.5,Rain,19
22.649999999999995,0.62,No Rain,20
22.016666666666666,0.6,No Rain,21
20.372222222222224,0.69,Rain,22
19.844444444444445,0.67,No Rain,23
19.21666666666667,0.64,Rain,0
18.688888888888886,0.62,No Rain,1
18.06111111111112,0.59,No Rain,2
17.66111111111111,0.59,Rain,3
15.02222222222222,0.69,Rain,4
15.47222222222222,0.68,Rain,5
14.97222222222222,0.72,Rain,6
17.016666666666666,0.68,Rain,7
18.52777777777777,0.62,No Rain,8
20.92777777777778,0.54,Rain,9
22.68333333333333,0.48,No Rain,10
24.86111111111111,0.42,Rain,11
27.61111111111111,0.38,Rain,12
27.70555555555556,0.35,No Rain,13
28.65555555555555,0.35,No Rain,14
28.838888888888885,0.33,Rain,15
28.79444444444444,0.36,Rain,16
27.872222222222224,0.37,No Rain,17
27.194444444444443,0.37,No Rain,18
24.922222222222224,0.45,Rain,19
23.8,0.46,Rain,20
21.988888888888887,0.54,Rain,21
20.99444444444445,0.54,Rain,22
20.91666666666667,0.5,Rain,23
19.39444444444444,0.54,No Rain,0
19.372222222222224,0.53,No Rain,1
19.22777777777777,0.53,No Rain,2
18.238888888888887,0.57,No Rain,3
17.616666666666667,0.59,Rain,4
17.522222222222222,0.6,Rain,5
17.07777777777778,0.64,No Rain,6
17.17222222222222,0.64,Rain,7
18.666666666666664,0.62,Rain,8
20.00555555555556,0.57,No Rain,9
21.20555555555556,0.53,Rain,10
22.48888888888889,0.5,Rain,11
24.8,0.4,Rain,12
26.97777777777777,0.33,No Rain,13
27.399999999999995,0.33,No Rain,14
28.59444444444445,0.3,No Rain,15
27.438888888888886,0.33,No Rain,16
27.30555555555556,0.33,Rain,17
27.28333333333333,0.31,No Rain,18
25.66111111111111,0.39,Rain,19
21.861111111111107,0.58,Rain,20
20.97777777777777,0.6,Rain,21
20.933333333333337,0.63,Rain,22
19.81111111111111,0.69,No Rain,23
19.91111111111111,0.68,No Rain,0
19.86111111111111,0.72,No Rain,1
18.67777777777778,0.76,Rain,2
18.15,0.78,No Rain,3
16.944444444444443,0.79,Rain,4
16.788888888888888,0.76,No Rain,5
16.3,0.69,Rain,6
16.883333333333333,0.69,Rain,7
18.577777777777776,0.65,Rain,8
22.016666666666666,0.59,Rain,9
23.75,0.58,Rain,10
24.67777777777778,0.53,No Rain,11
25.99444444444445,0.47,Rain,12
27.57222222222222,0.43,No Rain,13
27.57222222222222,0.4,No Rain,14
27.61666666666666,0.38,Rain,15
27.48333333333333,0.44,Rain,16
26.83333333333333,0.43,No Rain,17
21.100000000000005,0.78,Rain,18
18.89444444444445,0.93,No Rain,19
18.833333333333336,0.93,Rain,20
18.82222222222222,1.0,No Rain,21
18.772222222222226,0.97,Rain,22
18.772222222222226,0.97,Rain,23
18.75,0.97,Rain,0
18.22222222222222,0.97,Rain,1
17.255555555555556,1.0,No Rain,2
16.555555555555557,1.0,Rain,3
15.494444444444444,1.0,No Rain,4
17.049999999999997,0.99,No Rain,5
17.461111111111112,1.0,Rain,6
18.55,0.93,No Rain,7
18.65555555555555,0.94,No Rain,8
19.75,0.88,Rain,9
20.88888888888889,0.82,No Rain,10
19.88888888888889,0.93,No Rain,11
18.916666666666668,0.99,Rain,12
19.95555555555556,0.93,Rain,13
19.98333333333333,0.99,No Rain,14
22.15,0.87,No Rain,15
21.105555555555554,0.92,No Rain,16
